idAller,nomAller0,'REACTION CUTANEE A CAROTTE FRAIS' 
114,'TRAUMATISME GUSTATIF DU POIREAU SELECTION' 
115,'MORT CAUSEE PAR POIREAU SELECTION' 
113,'REACTION CUTANEE A POIREAU TRADITION' 
114,'GONFLEMENT A CAUSE DE POIREAU TRADITION' 
115,'TRAUMATISME GUSTATIF DU POIREAU TRADITION' 
116,'MORT CAUSEE PAR POIREAU TRADITION' 
114,'REACTION CUTANEE A POIREAU FACON CHEF' 
115,'GONFLEMENT A CAUSE DE POIREAU FACON CHEF' 
116,'TRAUMATISME GUSTATIF DU POIREAU FACON CHEF' 
117,'MORT CAUSEE PAR POIREAU FACON CHEF' 
115,'REACTION CUTANEE A POIREAU GOURMET' 
116,'GONFLEMENT A CAUSE DE POIREAU GOURMET' 
117,'TRAUMATISME GUSTATIF DU POIREAU GOURMET' 
118,'MORT CAUSEE PAR POIREAU GOURMET' 
116,'REACTION CUTANEE A POIREAU SAUVAGE' 
117,'GONFLEMENT A CAUSE DE POIREAU SAUVAGE' 
118,'TRAUMATISME GUSTATIF DU POIREAU SAUVAGE' 
119,'MORT CAUSEE PAR POIREAU SAUVAGE' 
117,'REACTION CUTANEE A POIREAU FUME' 
118,'GONFLEMENT A CAUSE DE POIREAU FUME' 
119,'TRAUMATISME GUSTATIF DU POIREAU FUME' 
120,'MORT CAUSEE PAR POIREAU FUME' 
118,'REACTION CUTANEE A POIREAU FRIT' 
119,'GONFLEMENT A CAUSE DE POIREAU FRIT' 
120,'TRAUMATISME GUSTATIF DU POIREAU FRIT' 
121,'MORT CAUSEE PAR POIREAU FRIT' 
119,'REACTION CUTANEE A POIREAU SNACKE' 
120,'GONFLEMENT A CAUSE DE POIREAU SNACKE' 
121,'TRAUMATISME GUSTATIF DU POIREAU SNACKE' 
122,'MORT CAUSEE PAR POIREAU SNACKE' 
120,'REACTION CUTANEE A CONCOMBRE BIO' 
121,'GONFLEMENT A CAUSE DE CONCOMBRE BIO' 
122,'TRAUMATISME GUSTATIF DU CONCOMBRE BIO' 
123,'MORT CAUSEE PAR CONCOMBRE BIO' 
121,'REACTION CUTANEE A CONCOMBRE FRAIS' 
122,'GONFLEMENT A CAUSE DE CONCOMBRE FRAIS' 
123,'TRAUMATISME GUSTATIF DU CONCOMBRE FRAIS' 
124,'MORT CAUSEE PAR CONCOMBRE FRAIS' 
122,'REACTION CUTANEE A CONCOMBRE PREMIUM' 
123,'GONFLEMENT A CAUSE DE CONCOMBRE PREMIUM' 
124,'TRAUMATISME GUSTATIF DU CONCOMBRE PREMIUM' 
125,'MORT CAUSEE PAR CONCOMBRE PREMIUM' 
123,'REACTION CUTANEE A CONCOMBRE SELECTION' 
124,'GONFLEMENT A CAUSE DE CONCOMBRE SELECTION' 
125,'TRAUMATISME GUSTATIF DU CONCOMBRE SELECTION' 
126,'MORT CAUSEE PAR CONCOMBRE SELECTION' 
124,'REACTION CUTANEE A CONCOMBRE TRADITION' 
125,'GONFLEMENT A CAUSE DE CONCOMBRE TRADITION' 
126,'TRAUMATISME GUSTATIF DU CONCOMBRE TRADITION' 
127,'MORT CAUSEE PAR CONCOMBRE TRADITION' 
125,'REACTION CUTANEE A CONCOMBRE FACON CHEF' 
126,'GONFLEMENT A CAUSE DE CONCOMBRE FACON CHEF' 
127,'TRAUMATISME GUSTATIF DU CONCOMBRE FACON CHEF' 
128,'MORT CAUSEE PAR CONCOMBRE FACON CHEF' 
126,'REACTION CUTANEE A CONCOMBRE GOURMET' 
127,'GONFLEMENT A CAUSE DE CONCOMBRE GOURMET' 
128,'TRAUMATISME GUSTATIF DU CONCOMBRE GOURMET' 
129,'MORT CAUSEE PAR CONCOMBRE GOURMET' 
127,'REACTION CUTANEE A CONCOMBRE SAUVAGE' 
128,'GONFLEMENT A CAUSE DE CONCOMBRE SAUVAGE' 
129,'TRAUMATISME GUSTATIF DU CONCOMBRE SAUVAGE' 
130,'MORT CAUSEE PAR CONCOMBRE SAUVAGE' 
128,'REACTION CUTANEE A CONCOMBRE FUME' 
129,'GONFLEMENT A CAUSE DE CONCOMBRE FUME' 
130,'TRAUMATISME GUSTATIF DU CONCOMBRE FUME' 
131,'MORT CAUSEE PAR CONCOMBRE FUME' 
129,'REACTION CUTANEE A CONCOMBRE FRIT' 
130,'GONFLEMENT A CAUSE DE CONCOMBRE FRIT' 
131,'TRAUMATISME GUSTATIF DU CONCOMBRE FRIT' 
132,'MORT CAUSEE PAR CONCOMBRE FRIT' 
130,'REACTION CUTANEE A CONCOMBRE SNACKE' 
131,'GONFLEMENT A CAUSE DE CONCOMBRE SNACKE' 
132,'TRAUMATISME GUSTATIF DU CONCOMBRE SNACKE' 
133,'MORT CAUSEE PAR CONCOMBRE SNACKE' 
131,'REACTION CUTANEE A POTIRON BIO' 
132,'GONFLEMENT A CAUSE DE POTIRON BIO' 
133,'TRAUMATISME GUSTATIF DU POTIRON BIO' 
134,'MORT CAUSEE PAR POTIRON BIO' 
132,'REACTION CUTANEE A POTIRON FRAIS' 
133,'GONFLEMENT A CAUSE DE POTIRON FRAIS' 
134,'TRAUMATISME GUSTATIF DU POTIRON FRAIS' 
135,'MORT CAUSEE PAR POTIRON FRAIS' 
133,'REACTION CUTANEE A POTIRON PREMIUM' 
134,'GONFLEMENT A CAUSE DE POTIRON PREMIUM' 
135,'TRAUMATISME GUSTATIF DU POTIRON PREMIUM' 
136,'MORT CAUSEE PAR POTIRON PREMIUM' 
134,'REACTION CUTANEE A POTIRON SELECTION' 
135,'GONFLEMENT A CAUSE DE POTIRON SELECTION' 
136,'TRAUMATISME GUSTATIF DU POTIRON SELECTION' 
137,'MORT CAUSEE PAR POTIRON SELECTION' 
135,'REACTION CUTANEE A POTIRON TRADITION' 
136,'GONFLEMENT A CAUSE DE POTIRON TRADITION' 
137,'TRAUMATISME GUSTATIF DU POTIRON TRADITION' 
138,'MORT CAUSEE PAR POTIRON TRADITION' 
136,'REACTION CUTANEE A POTIRON FACON CHEF' 
137,'GONFLEMENT A CAUSE DE POTIRON FACON CHEF' 
138,'TRAUMATISME GUSTATIF DU POTIRON FACON CHEF' 
139,'MORT CAUSEE PAR POTIRON FACON CHEF' 
137,'REACTION CUTANEE A POTIRON GOURMET' 
138,'GONFLEMENT A CAUSE DE POTIRON GOURMET' 
139,'TRAUMATISME GUSTATIF DU POTIRON GOURMET' 
140,'MORT CAUSEE PAR POTIRON GOURMET' 
138,'REACTION CUTANEE A POTIRON SAUVAGE' 
139,'GONFLEMENT A CAUSE DE POTIRON SAUVAGE' 
140,'TRAUMATISME GUSTATIF DU POTIRON SAUVAGE' 
141,'MORT CAUSEE PAR POTIRON SAUVAGE' 
139,'REACTION CUTANEE A POTIRON FUME' 
140,'GONFLEMENT A CAUSE DE POTIRON FUME' 
141,'TRAUMATISME GUSTATIF DU POTIRON FUME' 
142,'MORT CAUSEE PAR POTIRON FUME' 
140,'REACTION CUTANEE A POTIRON FRIT' 
141,'GONFLEMENT A CAUSE DE POTIRON FRIT' 
142,'TRAUMATISME GUSTATIF DU POTIRON FRIT' 
143,'MORT CAUSEE PAR POTIRON FRIT' 
141,'REACTION CUTANEE A POTIRON SNACKE' 
142,'GONFLEMENT A CAUSE DE POTIRON SNACKE' 
143,'TRAUMATISME GUSTATIF DU POTIRON SNACKE' 
144,'MORT CAUSEE PAR POTIRON SNACKE' 
142,'REACTION CUTANEE A ARTICHAUT BIO' 
143,'GONFLEMENT A CAUSE DE ARTICHAUT BIO' 
144,'TRAUMATISME GUSTATIF DU ARTICHAUT BIO' 
145,'MORT CAUSEE PAR ARTICHAUT BIO' 
143,'REACTION CUTANEE A ARTICHAUT FRAIS' 
144,'GONFLEMENT A CAUSE DE ARTICHAUT FRAIS' 
145,'TRAUMATISME GUSTATIF DU ARTICHAUT FRAIS' 
146,'MORT CAUSEE PAR ARTICHAUT FRAIS' 
144,'REACTION CUTANEE A ARTICHAUT PREMIUM' 
145,'GONFLEMENT A CAUSE DE ARTICHAUT PREMIUM' 
146,'TRAUMATISME GUSTATIF DU ARTICHAUT PREMIUM' 
147,'MORT CAUSEE PAR ARTICHAUT PREMIUM' 
145,'REACTION CUTANEE A ARTICHAUT SELECTION' 
146,'GONFLEMENT A CAUSE DE ARTICHAUT SELECTION' 
147,'TRAUMATISME GUSTATIF DU ARTICHAUT SELECTION' 
148,'MORT CAUSEE PAR ARTICHAUT SELECTION' 
146,'REACTION CUTANEE A ARTICHAUT TRADITION' 
147,'GONFLEMENT A CAUSE DE ARTICHAUT TRADITION' 
148,'TRAUMATISME GUSTATIF DU ARTICHAUT TRADITION' 
149,'MORT CAUSEE PAR ARTICHAUT TRADITION' 
147,'REACTION CUTANEE A ARTICHAUT FACON CHEF' 
148,'GONFLEMENT A CAUSE DE ARTICHAUT FACON CHEF' 
149,'TRAUMATISME GUSTATIF DU ARTICHAUT FACON CHEF' 
150,'MORT CAUSEE PAR ARTICHAUT FACON CHEF' 
148,'REACTION CUTANEE A ARTICHAUT GOURMET' 
149,'GONFLEMENT A CAUSE DE ARTICHAUT GOURMET' 
150,'TRAUMATISME GUSTATIF DU ARTICHAUT GOURMET' 
151,'MORT CAUSEE PAR ARTICHAUT GOURMET' 
149,'REACTION CUTANEE A ARTICHAUT SAUVAGE' 
150,'GONFLEMENT A CAUSE DE ARTICHAUT SAUVAGE' 
151,'TRAUMATISME GUSTATIF DU ARTICHAUT SAUVAGE' 
152,'MORT CAUSEE PAR ARTICHAUT SAUVAGE' 
150,'REACTION CUTANEE A ARTICHAUT FUME' 
151,'GONFLEMENT A CAUSE DE ARTICHAUT FUME' 
152,'TRAUMATISME GUSTATIF DU ARTICHAUT FUME' 
153,'MORT CAUSEE PAR ARTICHAUT FUME' 
151,'REACTION CUTANEE A ARTICHAUT FRIT' 
152,'GONFLEMENT A CAUSE DE ARTICHAUT FRIT' 
153,'TRAUMATISME GUSTATIF DU ARTICHAUT FRIT' 
154,'MORT CAUSEE PAR ARTICHAUT FRIT' 
152,'REACTION CUTANEE A ARTICHAUT SNACKE' 
153,'GONFLEMENT A CAUSE DE ARTICHAUT SNACKE' 
154,'TRAUMATISME GUSTATIF DU ARTICHAUT SNACKE' 
155,'MORT CAUSEE PAR ARTICHAUT SNACKE' 
153,'REACTION CUTANEE A HARICOT BIO' 
154,'GONFLEMENT A CAUSE DE HARICOT BIO' 
155,'TRAUMATISME GUSTATIF DU HARICOT BIO' 
156,'MORT CAUSEE PAR HARICOT BIO' 
154,'REACTION CUTANEE A HARICOT FRAIS' 
155,'GONFLEMENT A CAUSE DE HARICOT FRAIS' 
156,'TRAUMATISME GUSTATIF DU HARICOT FRAIS' 
157,'MORT CAUSEE PAR HARICOT FRAIS' 
155,'REACTION CUTANEE A HARICOT PREMIUM' 
156,'GONFLEMENT A CAUSE DE HARICOT PREMIUM' 
157,'TRAUMATISME GUSTATIF DU HARICOT PREMIUM' 
158,'MORT CAUSEE PAR HARICOT PREMIUM' 
156,'REACTION CUTANEE A HARICOT SELECTION' 
157,'GONFLEMENT A CAUSE DE HARICOT SELECTION' 
158,'TRAUMATISME GUSTATIF DU HARICOT SELECTION' 
159,'MORT CAUSEE PAR HARICOT SELECTION' 
157,'REACTION CUTANEE A HARICOT TRADITION' 
158,'GONFLEMENT A CAUSE DE HARICOT TRADITION' 
159,'TRAUMATISME GUSTATIF DU HARICOT TRADITION' 
160,'MORT CAUSEE PAR HARICOT TRADITION' 
158,'REACTION CUTANEE A HARICOT FACON CHEF' 
159,'GONFLEMENT A CAUSE DE HARICOT FACON CHEF' 
160,'TRAUMATISME GUSTATIF DU HARICOT FACON CHEF' 
161,'MORT CAUSEE PAR HARICOT FACON CHEF' 
159,'REACTION CUTANEE A HARICOT GOURMET' 
160,'GONFLEMENT A CAUSE DE HARICOT GOURMET' 
161,'TRAUMATISME GUSTATIF DU HARICOT GOURMET' 
162,'MORT CAUSEE PAR HARICOT GOURMET' 
160,'REACTION CUTANEE A HARICOT SAUVAGE' 
161,'GONFLEMENT A CAUSE DE HARICOT SAUVAGE' 
162,'TRAUMATISME GUSTATIF DU HARICOT SAUVAGE' 
163,'MORT CAUSEE PAR HARICOT SAUVAGE' 
161,'REACTION CUTANEE A HARICOT FUME' 
162,'GONFLEMENT A CAUSE DE HARICOT FUME' 
163,'TRAUMATISME GUSTATIF DU HARICOT FUME' 
164,'MORT CAUSEE PAR HARICOT FUME' 
162,'REACTION CUTANEE A HARICOT FRIT' 
163,'GONFLEMENT A CAUSE DE HARICOT FRIT' 
164,'TRAUMATISME GUSTATIF DU HARICOT FRIT' 
165,'MORT CAUSEE PAR HARICOT FRIT' 
163,'REACTION CUTANEE A HARICOT SNACKE' 
164,'GONFLEMENT A CAUSE DE HARICOT SNACKE' 
165,'TRAUMATISME GUSTATIF DU HARICOT SNACKE' 
166,'MORT CAUSEE PAR HARICOT SNACKE' 
164,'REACTION CUTANEE A OIGNON BIO' 
165,'GONFLEMENT A CAUSE DE OIGNON BIO' 
166,'TRAUMATISME GUSTATIF DU OIGNON BIO' 
167,'MORT CAUSEE PAR OIGNON BIO' 
165,'REACTION CUTANEE A OIGNON FRAIS' 
166,'GONFLEMENT A CAUSE DE OIGNON FRAIS' 
167,'TRAUMATISME GUSTATIF DU OIGNON FRAIS' 
168,'MORT CAUSEE PAR OIGNON FRAIS' 
166,'REACTION CUTANEE A OIGNON PREMIUM' 
167,'GONFLEMENT A CAUSE DE OIGNON PREMIUM' 
168,'TRAUMATISME GUSTATIF DU OIGNON PREMIUM' 
169,'MORT CAUSEE PAR OIGNON PREMIUM' 
167,'REACTION CUTANEE A OIGNON SELECTION' 
168,'GONFLEMENT A CAUSE DE OIGNON SELECTION' 
169,'TRAUMATISME GUSTATIF DU OIGNON SELECTION' 
170,'MORT CAUSEE PAR OIGNON SELECTION' 
168,'REACTION CUTANEE A OIGNON TRADITION' 
169,'GONFLEMENT A CAUSE DE OIGNON TRADITION' 
170,'TRAUMATISME GUSTATIF DU OIGNON TRADITION' 
171,'MORT CAUSEE PAR OIGNON TRADITION' 
169,'REACTION CUTANEE A OIGNON FACON CHEF' 
170,'GONFLEMENT A CAUSE DE OIGNON FACON CHEF' 
171,'TRAUMATISME GUSTATIF DU OIGNON FACON CHEF' 
172,'MORT CAUSEE PAR OIGNON FACON CHEF' 
170,'REACTION CUTANEE A OIGNON GOURMET' 
171,'GONFLEMENT A CAUSE DE OIGNON GOURMET' 
172,'TRAUMATISME GUSTATIF DU OIGNON GOURMET' 
173,'MORT CAUSEE PAR OIGNON GOURMET' 
171,'REACTION CUTANEE A OIGNON SAUVAGE' 
172,'GONFLEMENT A CAUSE DE OIGNON SAUVAGE' 
173,'TRAUMATISME GUSTATIF DU OIGNON SAUVAGE' 
174,'MORT CAUSEE PAR OIGNON SAUVAGE' 
172,'REACTION CUTANEE A OIGNON FUME' 
173,'GONFLEMENT A CAUSE DE OIGNON FUME' 
174,'TRAUMATISME GUSTATIF DU OIGNON FUME' 
175,'MORT CAUSEE PAR OIGNON FUME' 
173,'REACTION CUTANEE A OIGNON FRIT' 
174,'GONFLEMENT A CAUSE DE OIGNON FRIT' 
175,'TRAUMATISME GUSTATIF DU OIGNON FRIT' 
176,'MORT CAUSEE PAR OIGNON FRIT' 
174,'REACTION CUTANEE A OIGNON SNACKE' 
175,'GONFLEMENT A CAUSE DE OIGNON SNACKE' 
176,'TRAUMATISME GUSTATIF DU OIGNON SNACKE' 
177,'MORT CAUSEE PAR OIGNON SNACKE' 
175,'REACTION CUTANEE A OLIVE BIO' 
176,'GONFLEMENT A CAUSE DE OLIVE BIO' 
177,'TRAUMATISME GUSTATIF DU OLIVE BIO' 
178,'MORT CAUSEE PAR OLIVE BIO' 
176,'REACTION CUTANEE A OLIVE FRAIS' 
177,'GONFLEMENT A CAUSE DE OLIVE FRAIS' 
178,'TRAUMATISME GUSTATIF DU OLIVE FRAIS' 
179,'MORT CAUSEE PAR OLIVE FRAIS' 
177,'REACTION CUTANEE A OLIVE PREMIUM' 
178,'GONFLEMENT A CAUSE DE OLIVE PREMIUM' 
179,'TRAUMATISME GUSTATIF DU OLIVE PREMIUM' 
180,'MORT CAUSEE PAR OLIVE PREMIUM' 
178,'REACTION CUTANEE A OLIVE SELECTION' 
179,'GONFLEMENT A CAUSE DE OLIVE SELECTION' 
180,'TRAUMATISME GUSTATIF DU OLIVE SELECTION' 
181,'MORT CAUSEE PAR OLIVE SELECTION' 
179,'REACTION CUTANEE A OLIVE TRADITION' 
180,'GONFLEMENT A CAUSE DE OLIVE TRADITION' 
181,'TRAUMATISME GUSTATIF DU OLIVE TRADITION' 
182,'MORT CAUSEE PAR OLIVE TRADITION' 
180,'REACTION CUTANEE A OLIVE FACON CHEF' 
181,'GONFLEMENT A CAUSE DE OLIVE FACON CHEF' 
182,'TRAUMATISME GUSTATIF DU OLIVE FACON CHEF' 
183,'MORT CAUSEE PAR OLIVE FACON CHEF' 
181,'REACTION CUTANEE A OLIVE GOURMET' 
182,'GONFLEMENT A CAUSE DE OLIVE GOURMET' 
183,'TRAUMATISME GUSTATIF DU OLIVE GOURMET' 
184,'MORT CAUSEE PAR OLIVE GOURMET' 
182,'REACTION CUTANEE A OLIVE SAUVAGE' 
183,'GONFLEMENT A CAUSE DE OLIVE SAUVAGE' 
184,'TRAUMATISME GUSTATIF DU OLIVE SAUVAGE' 
185,'MORT CAUSEE PAR OLIVE SAUVAGE' 
183,'REACTION CUTANEE A OLIVE FUME' 
184,'GONFLEMENT A CAUSE DE OLIVE FUME' 
185,'TRAUMATISME GUSTATIF DU OLIVE FUME' 
186,'MORT CAUSEE PAR OLIVE FUME' 
184,'REACTION CUTANEE A OLIVE FRIT' 
185,'GONFLEMENT A CAUSE DE OLIVE FRIT' 
186,'TRAUMATISME GUSTATIF DU OLIVE FRIT' 
187,'MORT CAUSEE PAR OLIVE FRIT' 
185,'REACTION CUTANEE A OLIVE SNACKE' 
186,'GONFLEMENT A CAUSE DE OLIVE SNACKE' 
187,'TRAUMATISME GUSTATIF DU OLIVE SNACKE' 
188,'MORT CAUSEE PAR OLIVE SNACKE' 
