idRepas,codePostal,ville,AdressePart,idGroupe,dateReu,nomReu 
2,94490,ORMESSON SUR MARNE,6396 chemin Celine,8327438619,2019-01-07 02:55:09,Reunion du 2019-01-07 02:55:09 
13,20217,ST FLORENT,793 boulevard Jeanne,1261049603,2010-03-08 15:40:42,Reunion du 2010-03-08 15:40:42 
2,95000,PONTOISE,16922 rue Drouin,3978710794,1995-03-12 20:52:31,Reunion du 1995-03-12 20:52:31 
4,42650,ST JEAN BONNEFONDS,53116 boulevard Timothee,6591629021,1975-07-06 22:43:28,Reunion du 1975-07-06 22:43:28 
7,45450,FAY AUX LOGES,7802 avenue Vaillancourt,6099325542,2004-01-03 08:39:20,Reunion du 2004-01-03 08:39:20 
10,57365,ENNERY,9364 boulevard Isabelle,6434478938,1994-06-10 16:05:12,Reunion du 1994-06-10 16:05:12 
8,92170,VANVES,922 rue Elodie Suite 648,4038693869,1979-01-17 06:16:17,Reunion du 1979-01-17 06:16:17 
14,68920,WETTOLSHEIM,251 avenue Breton,9265611153,1998-02-06 12:47:50,Reunion du 1998-02-06 12:47:50 
11,59553,CUINCY,6463 montee Paul Suite 609,9502216736,1982-03-31 19:47:16,Reunion du 1982-03-31 19:47:16 
11,91380,CHILLY MAZARIN,2467 avenue Poulin,9296590880,2016-04-15 20:07:40,Reunion du 2016-04-15 20:07:40 
1,26120,MONTMEYRAN,5087 boulevard Gilles,3354519176,1982-03-06 03:38:42,Reunion du 1982-03-06 03:38:42 
5,31620,VILLENEUVE LES BOULOC,71555 montee Patrick Apt. 820,9805684696,2001-01-08 16:40:53,Reunion du 2001-01-08 16:40:53 
6,59179,FENAIN,15014 alle Hamel Suite 643,5322493021,1986-10-14 15:43:02,Reunion du 1986-10-14 15:43:02 
16,83640,ST ZACHARIE,82942 avenue Monique,6555942212,2025-04-26 21:52:42,Reunion du 2025-04-26 21:52:42 
9,51430,BEZANNES,6162 alle Gregoire,4042598904,1974-07-10 03:24:00,Reunion du 1974-07-10 03:24:00 
13,25480,PIREY,91455 alle Benoit,3354519176,1983-10-30 18:26:13,Reunion du 1983-10-30 18:26:13 
7,11620,VILLEMOUSTAUSSOU,5965 rue Audet Apt. 896,6905632953,1970-03-19 14:12:55,Reunion du 1970-03-19 14:12:55 
9,78310,MAUREPAS,009 avenue Beatrice Suite 548,3614367566,2017-02-04 04:29:02,Reunion du 2017-02-04 04:29:02 
4,2310,NOGENT L ARTAUD,5722 route Jacques Suite 195,3221606381,2017-05-19 13:21:11,Reunion du 2017-05-19 13:21:11 
12,33450,ST LOUBES,3860 montee Hamel Apt. 541,8963667686,2015-04-19 05:24:01,Reunion du 2015-04-19 05:24:01 
11,14400,ST VIGOR LE GRAND,4110 route Aurelie,8955663592,1983-12-09 01:10:32,Reunion du 1983-12-09 01:10:32 
9,81500,GIROUSSENS,4978 avenue Maxime,9345443347,1980-01-02 17:01:37,Reunion du 1980-01-02 17:01:37 
1,40330,AMOU,915 rang Raphael,1475069144,1972-01-24 20:54:08,Reunion du 1972-01-24 20:54:08 
8,85300,CHALLANS,56241 alle Brigitte,9772259817,2021-02-28 08:47:35,Reunion du 2021-02-28 08:47:35 
10,49540,LYS HAUT LAYON,9232 alle Theriault,3221606381,1995-10-17 14:06:36,Reunion du 1995-10-17 14:06:36 
12,72550,COULANS SUR GEE,504 avenue Pauline Suite 170,1936871767,1972-07-03 05:21:32,Reunion du 1972-07-03 05:21:32 
9,14120,MONDEVILLE,9590 route Laetitia,9502216736,2018-01-31 12:49:01,Reunion du 2018-01-31 12:49:01 
9,85360,LA TRANCHE SUR MER,9255 chemin Beaulieu,7905312397,2011-07-25 05:02:21,Reunion du 2011-07-25 05:02:21 
8,72200,BAZOUGES CRE SUR LOIR,828 montee Michel Apt. 889,6099325542,1976-02-24 11:07:38,Reunion du 1976-02-24 11:07:38 
11,88300,NEUFCHATEAU,666 rue Christine Suite 341,6175782848,2017-06-13 17:04:18,Reunion du 2017-06-13 17:04:18 
8,67510,LEMBACH,05870 boulevard Tanguay,1936871767,1995-03-11 03:39:50,Reunion du 1995-03-11 03:39:50 
4,59910,BONDUES,796 rang Odette Apt. 927,1365844017,2005-01-30 16:53:47,Reunion du 2005-01-30 16:53:47 
13,30430,BARJAC,9977 alle Letourneau Apt. 516,5322493021,1972-02-19 20:42:57,Reunion du 1972-02-19 20:42:57 
7,84330,CAROMB,435 chemin Rodrigue Apt. 721,9815365565,2007-06-01 19:46:29,Reunion du 2007-06-01 19:46:29 
9,34130,ST AUNES,902 alle Marcotte Apt. 993,8963667686,2025-06-28 12:17:39,Reunion du 2025-06-28 12:17:39 
13,13190,ALLAUCH,86525 montee Francois,9815365565,1984-03-04 06:41:49,Reunion du 1984-03-04 06:41:49 
8,29590,LE FAOU,7964 montee Michel Apt. 143,2066876245,1991-05-22 19:14:21,Reunion du 1991-05-22 19:14:21 
13,85500,BEAUREPAIRE,67500 rue Menard Apt. 691,7905312397,2020-10-16 08:27:25,Reunion du 2020-10-16 08:27:25 
10,88380,ARCHES,82472 alle Lemieux,5103259653,1972-06-18 18:50:57,Reunion du 1972-06-18 18:50:57 
13,35270,MEILLAC,426 route Richard,9013394443,1971-09-01 11:44:18,Reunion du 1971-09-01 11:44:18 
11,35310,MORDELLES,55712 alle Gabrielle Apt. 738,1261049603,1997-10-14 02:40:44,Reunion du 1997-10-14 02:40:44 
4,17170,ST JEAN DE LIVERSAY,47442 rue Lariviere Suite 492,9395817475,1972-07-04 19:34:50,Reunion du 1972-07-04 19:34:50 
9,91370,VERRIERES LE BUISSON,97709 chemin Sylvie Apt. 205,2102967717,2020-04-21 01:19:32,Reunion du 2020-04-21 01:19:32 
12,30840,MEYNES,6930 rue Tristan Suite 960,5429681335,2007-07-14 21:23:00,Reunion du 2007-07-14 21:23:00 
8,29680,ROSCOFF,8923 rue Turcotte Apt. 053,2283675638,2025-12-28 06:07:15,Reunion du 2025-12-28 06:07:15 
8,53140,PRE EN PAIL ST SAMSON,413 route Emmanuelle Suite 289,4930806878,1977-05-16 02:23:58,Reunion du 1977-05-16 02:23:58 
7,68760,WILLER SUR THUR,129 chemin Lemieux Apt. 367,7071007066,2018-07-26 01:21:40,Reunion du 2018-07-26 01:21:40 
6,49250,LES BOIS D ANJOU,772 avenue Emma Apt. 039,9265611153,1999-11-04 20:42:57,Reunion du 1999-11-04 20:42:57 
10,22150,PLEMY,50159 rang Boulanger Apt. 995,7745771295,2017-03-28 06:48:48,Reunion du 2017-03-28 06:48:48 
2,15300,MURAT,444 alle Renee Apt. 975,5268366689,1971-05-23 03:49:27,Reunion du 1971-05-23 03:49:27 
10,33670,SADIRAC,491 rue Martin Apt. 551,1365844017,1986-12-23 21:03:09,Reunion du 1986-12-23 21:03:09 
3,25550,BAVANS,7695 route Antoine Apt. 697,4246079352,1986-10-05 19:38:25,Reunion du 1986-10-05 19:38:25 
2,64200,BIARRITZ,333 rue Lapierre,2102967717,2020-08-24 23:08:52,Reunion du 2020-08-24 23:08:52 
7,66190,COLLIOURE,4359 montee Beland Apt. 811,9261488154,1985-03-14 19:28:04,Reunion du 1985-03-14 19:28:04 
10,22100,TADEN,75509 route Lamoureux,6905632953,1980-02-03 22:12:55,Reunion du 1980-02-03 22:12:55 
15,62160,AIX NOULETTE,8881 route Provost,9903337123,1996-02-21 03:48:04,Reunion du 1996-02-21 03:48:04 
9,85220,APREMONT,1756 rue Gilbert Apt. 813,9956903268,1987-06-23 12:16:41,Reunion du 1987-06-23 12:16:41 
6,77610,LA HOUSSAYE EN BRIE,506 rue David Apt. 848,3978710794,1989-05-13 10:47:32,Reunion du 1989-05-13 10:47:32 
5,42155,POUILLY LES NONAINS,26010 montee Lucy,8327438619,2024-03-11 19:09:34,Reunion du 2024-03-11 19:09:34 
13,4180,VILLENEUVE,558 alle Veilleux,7686223568,2000-04-23 10:53:23,Reunion du 2000-04-23 10:53:23 
10,69540,IRIGNY,56683 rue Maude Suite 493,6175782848,1973-11-16 10:53:15,Reunion du 1973-11-16 10:53:15 
10,74320,SEVRIER,213 boulevard Lauzon Apt. 100,2800985924,2014-01-08 19:38:30,Reunion du 2014-01-08 19:38:30 
8,76140,LE PETIT QUEVILLY,8968 avenue Claude Apt. 346,9265611153,1988-11-27 13:41:17,Reunion du 1988-11-27 13:41:17 
11,63200,MENETROL,356 route Daniel,5322493021,1984-10-25 01:39:50,Reunion du 1984-10-25 01:39:50 
6,95570,BOUFFEMONT,168 avenue Cloutier Apt. 318,4930806878,1980-05-28 05:22:32,Reunion du 1980-05-28 05:22:32 
15,50880,PONT HEBERT,5517 avenue Zacharie,2561452212,2018-10-26 01:57:01,Reunion du 2018-10-26 01:57:01 
16,54110,DOMBASLE SUR MEURTHE,773 montee Valerie,8397930702,1970-06-12 06:27:00,Reunion du 1970-06-12 06:27:00 
7,85300,SALLERTAINE,031 rang Bernard Apt. 568,8963667686,2010-06-29 09:16:16,Reunion du 2010-06-29 09:16:16 
7,97400,ST DENIS,381 route Giroux,4042598904,1972-09-09 06:04:09,Reunion du 1972-09-09 06:04:09 
13,47200,MARMANDE,181 chemin Amelie Apt. 937,4018507162,1999-05-06 17:10:23,Reunion du 1999-05-06 17:10:23 
1,78960,VOISINS LE BRETONNEUX,2198 boulevard Bernard,7480638850,2014-11-26 05:46:36,Reunion du 2014-11-26 05:46:36 
5,60600,AGNETZ,6073 route Agnes Suite 005,7415169630,1989-08-04 14:19:19,Reunion du 1989-08-04 14:19:19 
4,82200,MOISSAC,72426 avenue Margaret,7203661240,1973-12-15 17:27:35,Reunion du 1973-12-15 17:27:35 
8,45220,CHATEAU RENARD,620 avenue Laurent,3614367566,2010-03-09 21:53:08,Reunion du 2010-03-09 21:53:08 
7,35500,VITRE,23111 rue Robert,1936871767,2022-12-03 15:03:28,Reunion du 2022-12-03 15:03:28 
7,31350,BOULOGNE SUR GESSE,246 montee Stephanie Suite 244,3152799581,1987-03-19 21:48:18,Reunion du 1987-03-19 21:48:18 
10,22400,LAMBALLE ARMOR,22281 rang Tremblay Suite 598,9902069379,2020-01-31 16:09:28,Reunion du 2020-01-31 16:09:28 
7,20166,PIETROSELLA,427 alle Veronique,9502216736,2018-06-20 17:57:20,Reunion du 2018-06-20 17:57:20 
3,59132,TRELON,6748 rue Larouche Apt. 482,4198575360,2009-06-10 04:42:10,Reunion du 2009-06-10 04:42:10 
13,69480,MORANCE,7450 rang Melanie,2238302833,1974-06-03 17:21:30,Reunion du 1974-06-03 17:21:30 
14,50180,AGNEAUX,6135 route Lapierre Suite 490,5135902227,2005-04-26 21:21:49,Reunion du 2005-04-26 21:21:49 
7,17150,MIRAMBEAU,896 chemin Victor Apt. 770,4433176601,2023-02-12 02:08:00,Reunion du 2023-02-12 02:08:00 
10,68290,MASEVAUX NIEDERBRUCK,8185 route Godin,8351956776,2009-05-11 13:27:35,Reunion du 2009-05-11 13:27:35 
9,74930,PERS JUSSY,34685 rang Jules Apt. 553,6434478938,1990-07-01 23:41:45,Reunion du 1990-07-01 23:41:45 
8,28410,ABONDANT,82564 boulevard Richer Apt. 178,6555942212,2007-11-15 20:40:02,Reunion du 2007-11-15 20:40:02 
8,59242,CAPPELLE EN PEVELE,588 montee Benjamin Suite 474,1884335769,2010-08-05 12:37:54,Reunion du 2010-08-05 12:37:54 
14,91370,VERRIERES LE BUISSON,3429 rang Beland Suite 182,5739797584,1986-04-24 13:02:53,Reunion du 1986-04-24 13:02:53 
6,60300,SENLIS,09447 route Josette,7745771295,1979-10-22 22:02:24,Reunion du 1979-10-22 22:02:24 
7,78540,VERNOUILLET,7019 route Simard Apt. 309,4018507162,2009-05-08 06:18:39,Reunion du 2009-05-08 06:18:39 
7,62570,HELFAUT,161 route Cormier,9136157822,1997-03-26 09:34:11,Reunion du 1997-03-26 09:34:11 
11,38150,CHANAS,1738 rue Martin Apt. 941,7480638850,2014-06-27 17:21:00,Reunion du 2014-06-27 17:21:00 
9,86700,VALENCE EN POITOU,589 boulevard Poirier Apt. 996,7763035469,1973-11-03 01:56:52,Reunion du 1973-11-03 01:56:52 
16,4400,BARCELONNETTE,659 avenue Boudreau Apt. 728,6107447225,2021-01-25 19:20:56,Reunion du 2021-01-25 19:20:56 
5,89110,MONTHOLON,829 route Sarah Apt. 734,6409209321,2004-10-03 09:46:23,Reunion du 2004-10-03 09:46:23 
1,33450,ST SULPICE ET CAMEYRAC,28898 boulevard Jules Apt. 037,2333782430,2022-10-30 20:53:38,Reunion du 2022-10-30 20:53:38 
7,97434,ST PAUL,3818 route Hamel,9395817475,2007-09-28 17:48:50,Reunion du 2007-09-28 17:48:50 
10,33400,TALENCE,566 rue Antoine Apt. 114,6226286578,1990-03-05 23:26:18,Reunion du 1990-03-05 23:26:18 
9,30900,NIMES,475 boulevard Julie,2561452212,1974-05-08 09:27:16,Reunion du 1974-05-08 09:27:16 
7,85250,ST ANDRE GOULE D OIE,3621 chemin Florence,9296590880,2002-10-11 11:17:01,Reunion du 2002-10-11 11:17:01 
8,7170,VILLENEUVE DE BERG,46201 rue Patrick Suite 135,2800985924,1998-09-02 02:47:14,Reunion du 1998-09-02 02:47:14 
0,62390,AUXI LE CHATEAU,782 alle Celina,8674004182,2011-03-15 08:55:00,Reunion du 2011-03-15 08:55:00 
6,1360,LOYETTES,87219 chemin Hugues,4018507162,1984-05-18 20:08:43,Reunion du 1984-05-18 20:08:43 
14,77220,TOURNAN EN BRIE,1226 rue Eleonore Apt. 217,8410246458,2006-09-28 11:52:15,Reunion du 2006-09-28 11:52:15 
14,14190,VALAMBRAY,0149 chemin Gervais Apt. 726,6099325542,2025-02-21 17:48:33,Reunion du 2025-02-21 17:48:33 
8,40440,ONDRES,65744 rue Belanger,2102967717,2007-06-02 10:52:42,Reunion du 2007-06-02 10:52:42 
6,30960,LES MAGES,70160 route Duchesne,4329907898,2007-10-13 15:24:01,Reunion du 2007-10-13 15:24:01 
3,44190,GORGES,7065 chemin Isabelle Apt. 773,7763035469,2003-12-23 11:33:36,Reunion du 2003-12-23 11:33:36 
9,57140,SAULNY,0974 alle Patrick,9805684696,1997-05-26 22:31:44,Reunion du 1997-05-26 22:31:44 
10,64290,GAN,302 avenue Maltais Apt. 258,9502216736,1980-11-14 00:08:48,Reunion du 1980-11-14 00:08:48 
6,27270,MESNIL EN OUCHE,67945 chemin Tanguay,4085173303,1996-01-22 01:27:56,Reunion du 1996-01-22 01:27:56 
3,30620,BERNIS,35257 rue Menard Apt. 698,1475069144,1985-07-17 13:28:50,Reunion du 1985-07-17 13:28:50 
3,1090,FRANCHELEINS,725 rue Julien Apt. 360,8955663592,1990-01-18 14:12:04,Reunion du 1990-01-18 14:12:04 
11,67600,KINTZHEIM,7379 rue Trudel,4747465367,2011-05-17 10:22:16,Reunion du 2011-05-17 10:22:16 
5,33480,MOULIS EN MEDOC,49777 route Paulette Suite 741,7071007066,2009-12-29 03:23:53,Reunion du 2009-12-29 03:23:53 
17,40160,YCHOUX,15442 rue Lambert,9902069379,1979-12-10 08:32:02,Reunion du 1979-12-10 08:32:02 
4,35630,VIGNOC,869 boulevard Jerome Suite 105,2066876245,2007-04-02 17:24:09,Reunion du 2007-04-02 17:24:09 
9,47500,FUMEL,65267 boulevard Eric,3614367566,2014-11-03 19:28:17,Reunion du 2014-11-03 19:28:17 
12,33700,MERIGNAC,59560 rue Charest,4180548101,1985-07-05 11:33:27,Reunion du 1985-07-05 11:33:27 
11,73160,COGNIN,6660 rang Laurent,4246079352,1972-02-21 11:17:03,Reunion du 1972-02-21 11:17:03 
13,59390,LYS LEZ LANNOY,738 rue Doucet Apt. 589,1884335769,1980-09-16 22:41:55,Reunion du 1980-09-16 22:41:55 
9,33550,LANGOIRAN,00838 alle Vaillancourt Apt. 638,8627202437,1979-02-23 22:26:47,Reunion du 1979-02-23 22:26:47 
5,22110,ROSTRENEN,2948 chemin Lucy,6482736693,2012-11-27 03:48:59,Reunion du 2012-11-27 03:48:59 
12,55200,COMMERCY,661 avenue Celine Apt. 487,2889646542,1971-05-10 07:51:19,Reunion du 1971-05-10 07:51:19 
9,40280,BRETAGNE DE MARSAN,20168 route Xavier,6226286578,2013-06-19 18:53:23,Reunion du 2013-06-19 18:53:23 
6,95000,PONTOISE,16922 rue Drouin,4180548101,1973-09-02 11:01:43,Reunion du 1973-09-02 11:01:43 
15,22300,PLOUBEZRE,51442 montee Turcotte,9265611153,1985-04-21 04:51:48,Reunion du 1985-04-21 04:51:48 
8,81600,GAILLAC,1779 montee Veronique Apt. 818,9395817475,2016-12-11 12:36:22,Reunion du 2016-12-11 12:36:22 
5,69520,GRIGNY SUR RHONE,770 route Fournier,2561452212,2009-06-15 02:20:06,Reunion du 2009-06-15 02:20:06 
10,34790,GRABELS,40759 boulevard Tremblay Apt. 527,5317614257,2024-05-05 01:34:28,Reunion du 2024-05-05 01:34:28 
9,8140,BAZEILLES,332 rue Roger Suite 015,7763035469,2011-06-29 05:36:35,Reunion du 2011-06-29 05:36:35 
12,22640,PLENEE JUGON,7787 rang Lalonde,8674004182,1998-09-08 08:02:41,Reunion du 1998-09-08 08:02:41 
15,24310,BRANTOME EN PERIGORD,9559 rang Dominique,9081404452,1979-04-25 08:18:16,Reunion du 1979-04-25 08:18:16 
6,81000,ALBI,5633 chemin Gauthier Apt. 722,8674004182,2019-11-19 18:50:28,Reunion du 2019-11-19 18:50:28 
9,67260,HERBITZHEIM,5903 montee Potvin,9136157822,1991-11-06 21:33:31,Reunion du 1991-11-06 21:33:31 
16,72460,ST CORNEILLE,1487 alle Pouliot Apt. 954,9547573045,2017-03-27 23:45:50,Reunion du 2017-03-27 23:45:50 
7,29860,LE DRENNEC,153 route Paradis,2066876245,2015-05-16 22:46:31,Reunion du 2015-05-16 22:46:31 
14,24100,CREYSSE,567 alle Jerome Suite 980,5103259653,2009-05-16 07:20:50,Reunion du 2009-05-16 07:20:50 
11,31110,BAGNERES DE LUCHON,1688 chemin Morissette,3614367566,2001-11-16 09:59:28,Reunion du 2001-11-16 09:59:28 
10,56570,LOCMIQUELIC,8702 avenue Picard,3740641722,1993-03-14 19:29:16,Reunion du 1993-03-14 19:29:16 
8,36700,CHATILLON SUR INDRE,747 montee Pelletier Suite 762,7372637477,1971-02-05 09:41:04,Reunion du 1971-02-05 09:41:04 
8,33210,ROAILLAN,31967 montee Marguerite,9502216736,2020-01-18 16:29:13,Reunion du 2020-01-18 16:29:13 
9,68560,HIRSINGUE,6244 route Edouard Apt. 630,2889646542,2016-03-26 05:36:12,Reunion du 2016-03-26 05:36:12 
4,69380,DOMMARTIN,18662 boulevard Charlotte,7071007066,1983-03-09 09:17:17,Reunion du 1983-03-09 09:17:17 
16,43110,AUREC SUR LOIRE,213 route Alex Apt. 240,8410246458,1974-07-12 15:34:50,Reunion du 1974-07-12 15:34:50 
5,61200,ECOUCHE LES VALLEES,012 chemin Beaudry,2592016088,1995-01-09 00:10:10,Reunion du 1995-01-09 00:10:10 
6,76420,BIHOREL,1100 route Boudreau,9903337123,1972-09-26 02:46:32,Reunion du 1972-09-26 02:46:32 
9,17620,ECHILLAIS,7233 montee Piche,4930806878,2003-06-20 13:56:31,Reunion du 2003-06-20 13:56:31 
10,97352,ROURA,7429 montee Langlois Apt. 887,3221606381,2014-05-16 19:54:05,Reunion du 2014-05-16 19:54:05 
7,44630,PLESSE,60094 alle Sarah,5103259653,1992-07-19 11:15:33,Reunion du 1992-07-19 11:15:33 
4,54910,VALLEROY,999 boulevard Caron Suite 628,5268366689,1975-05-04 22:32:07,Reunion du 1975-05-04 22:32:07 
10,89510,VERON,77169 alle Dominique,6107447225,2016-02-23 10:47:49,Reunion du 2016-02-23 10:47:49 
10,44380,PORNICHET,618 chemin Turgeon,7111022030,2004-10-31 21:16:47,Reunion du 2004-10-31 21:16:47 
12,1700,BEYNOST,111 avenue Maltais,5505889026,2001-11-08 07:13:35,Reunion du 2001-11-08 07:13:35 
9,86440,MIGNE AUXANCES,9495 rang Gerard,5429681335,2019-03-29 00:11:38,Reunion du 2019-03-29 00:11:38 
9,59122,REXPOEDE,324 alle Berube Apt. 810,5268366689,1985-02-09 10:24:09,Reunion du 1985-02-09 10:24:09 
15,59130,LAMBERSART,91039 route Robitaille Apt. 010,6431002787,1972-03-28 07:02:11,Reunion du 1972-03-28 07:02:11 
2,62790,LEFOREST,5643 alle Blais,6482736693,2016-12-15 21:35:21,Reunion du 2016-12-15 21:35:21 
11,85000,MOUILLERON LE CAPTIF,8834 rang Cormier,9903337123,1993-02-16 02:58:35,Reunion du 1993-02-16 02:58:35 
8,15170,NEUSSARGUES MOISSAC,4123 boulevard Vallee Suite 395,4042598904,1978-07-15 18:25:39,Reunion du 1978-07-15 18:25:39 
2,77130,ST GERMAIN LAVAL,3754 rue Zoe Apt. 169,7745771295,2017-11-10 16:52:25,Reunion du 2017-11-10 16:52:25 
5,91680,BRUYERES LE CHATEL,065 alle Charles,2889646542,1999-05-19 16:05:23,Reunion du 1999-05-19 16:05:23 
8,44760,LES MOUTIERS EN RETZ,1952 route Grenier Suite 135,5505889026,1994-11-18 18:37:27,Reunion du 1994-11-18 18:37:27 
11,79160,COULONGES SUR L AUTIZE,91326 boulevard Mathieu,3912240824,2023-10-27 14:41:06,Reunion du 2023-10-27 14:41:06 
12,93170,BAGNOLET,3719 alle Sirois,5322493021,2010-08-30 13:31:57,Reunion du 2010-08-30 13:31:57 
11,22560,TREBEURDEN,8771 alle Raymond,9345443347,2022-03-30 11:59:08,Reunion du 2022-03-30 11:59:08 
16,83200,TOULON,813 rue Elisabeth,8327438619,2021-08-28 16:06:10,Reunion du 2021-08-28 16:06:10 
9,85300,SOULLANS,39776 rang William Apt. 642,3740641722,2013-08-11 11:20:29,Reunion du 2013-08-11 11:20:29 
1,66200,CORNEILLA DEL VERCOL,08786 route Alex Apt. 202,6409209321,1978-12-01 14:30:46,Reunion du 1978-12-01 14:30:46 
3,91170,VIRY CHATILLON,4027 alle Tardif Suite 025,9345443347,2017-07-07 05:14:44,Reunion du 2017-07-07 05:14:44 
16,39170,COTEAUX DU LIZON,15680 alle Frederique,4038693869,1997-03-09 14:05:14,Reunion du 1997-03-09 14:05:14 
9,18220,LES AIX D ANGILLON,96026 montee Brunet Apt. 385,6434478938,1986-08-21 16:26:00,Reunion du 1986-08-21 16:26:00 
11,62860,ECOURT ST QUENTIN,16788 chemin Prevost Apt. 409,8351956776,1986-03-12 22:03:29,Reunion du 1986-03-12 22:03:29 
11,21120,MARCILLY SUR TILLE,5789 montee Constance Apt. 201,3978710794,2016-02-03 13:08:14,Reunion du 2016-02-03 13:08:14 
13,44330,LA REGRIPPIERE,58889 avenue Theodore,6226286578,1991-01-31 02:02:13,Reunion du 1991-01-31 02:02:13 
5,85160,ST JEAN DE MONTS,2802 route Jonathan,6591629021,1997-01-30 13:15:04,Reunion du 1997-01-30 13:15:04 
9,31330,MERVILLE,700 avenue Savoie,8397930702,2000-09-04 04:24:21,Reunion du 2000-09-04 04:24:21 
8,79260,LA CRECHE,5918 rang Beaudry,6434478938,2025-06-01 07:39:47,Reunion du 2025-06-01 07:39:47 
8,66350,TOULOUGES,2367 montee Menard,5522611944,2009-08-02 03:52:47,Reunion du 2009-08-02 03:52:47 
8,95400,VILLIERS LE BEL,9835 montee Mathieu,2066876245,2020-05-28 06:41:25,Reunion du 2020-05-28 06:41:25 
9,66100,PERPIGNAN,74761 avenue Jeanne,5522611944,1989-07-22 18:03:21,Reunion du 1989-07-22 18:03:21 
15,17450,FOURAS,754 montee Cote,5864148311,1992-09-20 01:08:20,Reunion du 1992-09-20 01:08:20 
9,87170,ISLE,249 route Jonathan Suite 295,3221606381,1978-07-04 19:55:14,Reunion du 1978-07-04 19:55:14 
4,64270,SALIES DE BEARN,2250 avenue Gilbert Apt. 749,9265611153,1983-05-18 05:55:54,Reunion du 1983-05-18 05:55:54 
11,38110,ST CLAIR DE LA TOUR,370 avenue Gingras Suite 533,3354519176,1992-09-29 02:07:49,Reunion du 1992-09-29 02:07:49 
11,50450,GAVRAY SUR SIENNE,6341 montee Robert Suite 575,9345443347,1970-10-30 14:39:20,Reunion du 1970-10-30 14:39:20 
3,79200,POMPAIRE,90812 alle Pierre,1043298550,1971-11-23 17:13:10,Reunion du 1971-11-23 17:13:10 
12,31790,ST SAUVEUR,5908 boulevard Charbonneau,2592016088,1988-03-08 05:54:09,Reunion du 1988-03-08 05:54:09 
8,78470,ST REMY LES CHEVREUSE,78225 alle Edith Apt. 446,5838833364,1982-09-02 23:14:47,Reunion du 1982-09-02 23:14:47 
4,24500,EYMET,29403 rue Kevin Suite 753,7372637477,2011-12-14 02:57:55,Reunion du 2011-12-14 02:57:55 
13,38510,VEZERONCE CURTIN,285 avenue Poulin,7763035469,1993-11-18 16:24:42,Reunion du 1993-11-18 16:24:42 
8,57950,MONTIGNY LES METZ,1838 montee Gelinas Apt. 699,3152799581,1983-11-15 11:31:14,Reunion du 1983-11-15 11:31:14 
6,37380,REUGNY,777 montee Tessier Apt. 764,5268366689,2001-01-05 01:18:17,Reunion du 2001-01-05 01:18:17 
16,1350,CULOZ BEON,7665 route Mathilde Suite 636,6284971772,1977-05-11 23:58:37,Reunion du 1977-05-11 23:58:37 
5,80650,VIGNACOURT,64727 boulevard Susanne Suite 175,1365844017,1991-08-28 05:40:37,Reunion du 1991-08-28 05:40:37 
6,29260,PLOUDANIEL,991 rang Caron Suite 317,5835370057,1998-01-06 06:28:06,Reunion du 1998-01-06 06:28:06 
14,57600,OETING,7176 rue Charles Apt. 905,4018507162,1990-08-24 06:21:32,Reunion du 1990-08-24 06:21:32 
11,29180,GUENGAT,4070 rang Dufour Suite 365,1936871767,2006-10-15 20:42:50,Reunion du 2006-10-15 20:42:50 
9,83340,LE LUC,509 alle Camille,6482736693,2000-08-11 02:07:48,Reunion du 2000-08-11 02:07:48 
4,72210,FILLE,364 chemin Blais Apt. 556,4246079352,1998-12-13 17:22:09,Reunion du 1998-12-13 17:22:09 
7,64200,ARCANGUES,2755 rue Brunet Apt. 659,6905632953,1988-05-17 09:45:42,Reunion du 1988-05-17 09:45:42 
3,79600,PLAINE ET VALLEES,16672 chemin Forget,6284971772,1990-07-21 13:38:29,Reunion du 1990-07-21 13:38:29 
14,28200,CHATEAUDUN,499 rang Daigle Suite 040,4329907898,2015-02-25 02:14:01,Reunion du 2015-02-25 02:14:01 
17,34130,VALERGUES,368 alle Boily,2561452212,2000-11-26 10:18:58,Reunion du 2000-11-26 10:18:58 
4,63670,LA ROCHE BLANCHE,4218 avenue Dominique,8674004182,2007-12-01 19:05:06,Reunion du 2007-12-01 19:05:06 
5,38390,PORCIEU AMBLAGNIEU,53756 route Sophie,9265611153,2024-12-17 05:13:03,Reunion du 2024-12-17 05:13:03 
6,35360,MEDREAC,8172 chemin Lemay Apt. 963,6431002787,2009-06-27 06:45:04,Reunion du 2009-06-27 06:45:04 
7,32130,SAMATAN,0938 route Gregoire Apt. 150,6555942212,1976-06-27 08:59:08,Reunion du 1976-06-27 08:59:08 
17,14320,ST ANDRE SUR ORNE,61430 alle Beauchamp Apt. 248,6434478938,1999-09-26 16:47:23,Reunion du 1999-09-26 16:47:23 
3,44190,BOUSSAY,0464 boulevard Laurie,5522611944,2011-02-07 05:03:36,Reunion du 2011-02-07 05:03:36 
10,67160,SEEBACH,43887 boulevard Brigitte,8351956776,2005-11-30 15:55:07,Reunion du 2005-11-30 15:55:07 
2,76730,BACQUEVILLE EN CAUX,6355 rue Charbonneau Apt. 807,5317614257,1992-10-20 01:24:33,Reunion du 1992-10-20 01:24:33 
7,37380,REUGNY,777 montee Tessier Apt. 764,5864148311,1985-04-28 21:17:04,Reunion du 1985-04-28 21:17:04 
