idRepas,codePostal,ville,AdressePart,idGroupe,dateReu,nomReu 
4,1320,Chalamont,717 route Laurie,2550455337,2020-01-22 03:09:17,Reunion du 2020-01-22 03:09:17 
3,22400,Lamballe-Armor,0788 boulevard Paradis Apt. 376,2572596587,1973-12-17 15:26:32,Reunion du 1973-12-17 15:26:32 
3,43000,Puy-en-Velay,267 alle Constance,2298748619,1980-08-09 04:24:20,Reunion du 1980-08-09 04:24:20 
10,95150,Taverny,76409 avenue Soucy Apt. 005,2700688757,2016-09-17 19:17:41,Reunion du 2016-09-17 19:17:41 
10,34670,Baillargues,52018 montee Michelle,2700688757,1989-09-12 18:22:53,Reunion du 1989-09-12 18:22:53 
13,4000,Digne-les-Bains,4956 montee Maxime Apt. 392,1317917664,2019-12-10 19:05:29,Reunion du 2019-12-10 19:05:29 
12,34170,Castelnau-le-Lez,25011 rue Soucy,9666700954,1976-05-26 20:00:12,Reunion du 1976-05-26 20:00:12 
6,13550,Noves,078 rang Plante,1449320867,1983-10-31 11:42:08,Reunion du 1983-10-31 11:42:08 
7,65000,Tarbes,97737 avenue Giguere Apt. 489,7040396752,1972-10-02 09:46:02,Reunion du 1972-10-02 09:46:02 
6,92150,Suresnes,0007 boulevard Bouchard Apt. 362,9943781545,2023-04-15 22:46:04,Reunion du 2023-04-15 22:46:04 
10,59480,Bassee,2226 rue Beauchamp,5373373346,1982-11-28 16:17:37,Reunion du 1982-11-28 16:17:37 
13,94700,Maisons-Alfort,091 montee Therese Suite 110,3138503906,1987-04-15 13:56:31,Reunion du 1987-04-15 13:56:31 
10,13710,Fuveau,1353 alle Boily Apt. 760,1511449079,1974-11-21 06:41:16,Reunion du 1974-11-21 06:41:16 
7,78190,Trappes,779 avenue Laflamme Suite 998,2456227735,2025-02-08 00:33:36,Reunion du 2025-02-08 00:33:36 
7,49000,Angers,9084 boulevard Coulombe,5841144492,2024-02-28 03:22:58,Reunion du 2024-02-28 03:22:58 
10,57050,Plappeville,45234 chemin Lebel,2572596587,2002-12-28 06:12:31,Reunion du 2002-12-28 06:12:31 
4,70000,Noidans-les-Vesoul,963 avenue Frederique,2550455337,2010-03-11 20:51:37,Reunion du 2010-03-11 20:51:37 
7,25460,Etupes,8951 chemin Fontaine,9985186113,2003-03-25 00:23:51,Reunion du 2003-03-25 00:23:51 
8,67640,Fegersheim,41325 rue Couture,9732817225,1999-06-27 19:15:39,Reunion du 1999-06-27 19:15:39 
10,52600,Chalindrey,28220 montee Beland,9043921191,1988-06-18 19:03:09,Reunion du 1988-06-18 19:03:09 
8,83340,Luc,47461 chemin Audet,1070662891,1999-05-08 01:53:45,Reunion du 1999-05-08 01:53:45 
15,53240,Saint-Jean-sur-Mayenne,46284 rue Emmanuel,2596159824,1973-03-15 22:00:46,Reunion du 1973-03-15 22:00:46 
6,25660,Saone,998 montee Edouard,9708525046,2003-10-28 00:09:38,Reunion du 2003-10-28 00:09:38 
13,93390,Clichy-sous-Bois,74559 rue Christiane,9422476460,2005-09-23 12:48:40,Reunion du 2005-09-23 12:48:40 
12,72200,Fleche,150 avenue Laroche Apt. 052,8530366893,1996-05-15 05:33:44,Reunion du 1996-05-15 05:33:44 
1,30128,Garons,6193 avenue Catherine,4238319359,2007-03-28 01:01:54,Reunion du 2007-03-28 01:01:54 
12,34200,Sete,89681 route Lacroix Suite 902,1046310318,1976-08-30 20:43:28,Reunion du 1976-08-30 20:43:28 
9,95500,Gonesse,4005 rang Dumont Suite 426,5373373346,1984-02-17 16:55:43,Reunion du 1984-02-17 16:55:43 
12,59880,Saint-Saulve,858 rang Luc,1105453431,1988-05-21 12:30:06,Reunion du 1988-05-21 12:30:06 
7,92230,Gennevilliers,3012 rue Lavoie,1825889908,1974-09-14 03:27:03,Reunion du 1974-09-14 03:27:03 
11,62100,Calais,503 alle Francois Suite 968,9524269094,1981-05-10 19:50:25,Reunion du 1981-05-10 19:50:25 
6,37550,Saint-Avertin,29841 rue Harvey Apt. 647,6984786420,2015-07-11 16:47:23,Reunion du 2015-07-11 16:47:23 
2,33270,Bouliac,422 rang Anais Apt. 828,5058678442,2004-01-29 21:40:08,Reunion du 2004-01-29 21:40:08 
1,87250,Bessines-sur-Gartempe,19487 chemin Oceane Apt. 293,1825889908,2003-04-19 15:31:26,Reunion du 2003-04-19 15:31:26 
2,42480,Fouillouse,300 route Denis,5058678442,2000-05-28 07:33:50,Reunion du 2000-05-28 07:33:50 
9,74100,Ambilly,0811 rue Moreau,5702599209,1987-10-20 13:29:59,Reunion du 1987-10-20 13:29:59 
3,76320,Saint-Pierre-les-Elbeuf,4905 route Provost,7519336827,2004-12-18 02:47:53,Reunion du 2004-12-18 02:47:53 
10,6700,Saint-Laurent-du-Var,5710 route Chabot,1640363113,2014-11-19 15:23:24,Reunion du 2014-11-19 15:23:24 
10,44220,Coueron,787 rue Genevieve Apt. 387,1287672852,1975-02-24 06:13:07,Reunion du 1975-02-24 06:13:07 
15,45140,Ormes,189 route Edouard Suite 532,3176528821,2014-03-13 17:20:55,Reunion du 2014-03-13 17:20:55 
6,59660,Merville,70057 avenue Poirier,4899580384,2011-02-01 02:10:47,Reunion du 2011-02-01 02:10:47 
8,40460,Sanguinet,94586 chemin Champagne,1287672852,1994-06-18 07:22:12,Reunion du 1994-06-18 07:22:12 
13,97650,Bandraboua,87265 avenue Martineau Suite 024,2700688757,2008-11-25 08:51:24,Reunion du 2008-11-25 08:51:24 
8,97160,Moule,674 boulevard Lacroix Suite 795,1640363113,1981-05-08 01:26:15,Reunion du 1981-05-08 01:26:15 
15,49170,Savennieres,51958 rue Brigitte,8530366893,2014-06-18 04:19:29,Reunion du 2014-06-18 04:19:29 
7,44830,Bouaye,263 montee Sirois,6223958582,1976-08-19 13:19:53,Reunion du 1976-08-19 13:19:53 
6,68310,Wittelsheim,8970 alle Margaret,3586949717,1983-10-19 08:21:53,Reunion du 1983-10-19 08:21:53 
8,35120,Roz-Landrieux,3791 alle Jacqueline,1482765164,1994-12-17 14:06:00,Reunion du 1994-12-17 14:06:00 
5,33880,Saint-Caprais-de-Bordeaux,85117 alle Allard Suite 156,7728925744,2012-02-12 10:44:29,Reunion du 2012-02-12 10:44:29 
10,13320,Bouc-Bel-Air,240 rang Larouche,1070662891,2013-09-25 15:29:31,Reunion du 2013-09-25 15:29:31 
7,1590,Dortan,97748 route Laplante,7185045729,2017-09-03 10:52:12,Reunion du 2017-09-03 10:52:12 
6,29360,Clohars-Carnoet,7145 route Amelie Apt. 591,8525201251,2017-09-30 07:41:23,Reunion du 2017-09-30 07:41:23 
8,62660,Beuvry,741 rue Renee,2320678800,1985-07-30 15:01:51,Reunion du 1985-07-30 15:01:51 
5,40230,Saint-Vincent-de-Tyrosse,9394 rue Lucy,4328348631,1980-08-11 13:08:42,Reunion du 1980-08-11 13:08:42 
3,68130,Altkirch,7285 rang Noemie Apt. 787,1317917664,1995-04-27 03:21:00,Reunion du 1995-04-27 03:21:00 
11,49130,Sainte-Gemmes-sur-Loire,74015 rue Emmanuelle,3586949717,1982-09-29 03:24:45,Reunion du 1982-09-29 03:24:45 
10,59300,Valenciennes,97755 chemin Boily Suite 350,3058947164,1980-02-24 01:45:17,Reunion du 1980-02-24 01:45:17 
6,62260,Auchel,2617 chemin Paradis,5825014220,1983-03-28 11:20:49,Reunion du 1983-03-28 11:20:49 
8,31770,Colomiers,51571 chemin Jean Apt. 026,3112366825,2009-12-18 18:54:34,Reunion du 2009-12-18 18:54:34 
8,66310,Estagel,8603 route Charlotte,2298748619,2014-10-19 07:12:08,Reunion du 2014-10-19 07:12:08 
1,75000,Paris,930 rue Claude,8088067655,1998-07-06 14:52:09,Reunion du 1998-07-06 14:52:09 
11,76370,Dieppe,397 rue Tremblay,2456227735,2021-09-12 22:07:41,Reunion du 2021-09-12 22:07:41 
9,14390,Cabourg,22273 route Kevin Apt. 941,5165397688,2023-03-19 17:05:01,Reunion du 2023-03-19 17:05:01 
10,14540,Soliers,691 montee Leblanc Apt. 244,9284475405,1973-10-19 11:56:56,Reunion du 1973-10-19 11:56:56 
14,14000,Caen,00462 montee Alain,9484991502,2001-09-06 23:42:38,Reunion du 2001-09-06 23:42:38 
14,7000,Privas,9148 alle Clemence,7158043286,2010-06-26 02:55:29,Reunion du 2010-06-26 02:55:29 
2,47240,Bon-Encontre,3932 avenue Rodrigue Apt. 593,5702599209,1973-04-22 20:37:44,Reunion du 1973-04-22 20:37:44 
10,12000,Onet-le-Chateau,490 boulevard Pelletier,4238319359,1970-04-06 03:44:24,Reunion du 1970-04-06 03:44:24 
14,73100,Tresserve,77571 route Brunet,3585354305,2004-04-05 20:36:08,Reunion du 2004-04-05 20:36:08 
11,62100,Calais,503 alle Francois Suite 968,3661134239,1997-04-27 23:44:42,Reunion du 1997-04-27 23:44:42 
9,86240,Fontaine-le-Comte,2729 alle Zacharie,7040396752,2012-01-30 05:09:50,Reunion du 2012-01-30 05:09:50 
14,62219,Longuenesse,541 avenue Vallee Suite 562,4899580384,1974-06-19 11:29:52,Reunion du 1974-06-19 11:29:52 
11,38400,Saint-Martin-dHeres,110 chemin Larose,8525201251,2013-07-14 12:10:17,Reunion du 2013-07-14 12:10:17 
10,67330,Bouxwiller,1927 boulevard Bisson Suite 485,3586949717,1991-11-20 15:12:09,Reunion du 1991-11-20 15:12:09 
10,7800,Charmes-sur-Rhone,930 rang Gerard Apt. 241,1841694510,1997-01-21 10:44:50,Reunion du 1997-01-21 10:44:50 
10,14110,Conde-en-Normandie,3499 route Soucy Suite 415,9524269094,1992-12-22 20:15:27,Reunion du 1992-12-22 20:15:27 
4,85200,Saint-Michel-le-Cloucq,58700 route Nathalie Apt. 775,9043921191,2011-08-06 13:59:12,Reunion du 2011-08-06 13:59:12 
9,7800,Charmes-sur-Rhone,962 boulevard Levesque,2550455337,1997-09-10 18:27:34,Reunion du 1997-09-10 18:27:34 
4,49370,Val dErdre-Auxence,550 rue Breton,3661134239,2000-11-29 17:07:08,Reunion du 2000-11-29 17:07:08 
10,42230,Roche-la-Moliere,85426 rue Archambault,9484991502,2022-02-12 22:57:37,Reunion du 2022-02-12 22:57:37 
6,40090,Saint-Perdon,84843 rang Gabrielle,2456227735,1995-10-01 14:49:37,Reunion du 1995-10-01 14:49:37 
7,86370,Vivonne,1129 boulevard Simard,5887468340,1982-01-11 11:45:18,Reunion du 1982-01-11 11:45:18 
2,63300,Thiers,675 rang Jacques,1511449079,1978-12-10 12:01:16,Reunion du 1978-12-10 12:01:16 
9,17600,Saujon,9248 rue Camille,8525201251,1979-03-13 03:02:15,Reunion du 1979-03-13 03:02:15 
4,33470,Teich,8132 alle Florence,4859961557,2011-03-06 11:48:21,Reunion du 2011-03-06 11:48:21 
7,78570,Chanteloup-les-Vignes,70807 route Sarah Apt. 596,7519336827,1972-10-29 21:43:54,Reunion du 1972-10-29 21:43:54 
13,52290,Eclaron-Braucourt-Sainte-Liviere,94544 chemin Godin Apt. 478,4238319359,1990-07-12 08:42:28,Reunion du 1990-07-12 08:42:28 
5,97620,Boueni,8217 rue Dumont Apt. 987,1511449079,1994-07-29 18:41:01,Reunion du 1994-07-29 18:41:01 
8,31140,Launaguet,8936 boulevard Coulombe,2298748619,1986-02-18 16:16:34,Reunion du 1986-02-18 16:16:34 
3,56220,Peillac,1116 rue Raymond Suite 768,9422476460,1978-10-01 09:05:41,Reunion du 1978-10-01 09:05:41 
12,18230,Saint-Doulchard,8054 rue Dufresne Apt. 236,6984786420,2004-12-23 06:09:17,Reunion du 2004-12-23 06:09:17 
8,11100,Narbonne,2677 alle Martine,5059275049,2007-01-13 03:10:08,Reunion du 2007-01-13 03:10:08 
7,80090,Amiens,90308 montee Jeanne,1511449079,2017-03-01 16:34:14,Reunion du 2017-03-01 16:34:14 
3,48700,Monts-de-Randon,825 route Noel,1482765164,1999-10-23 07:55:38,Reunion du 1999-10-23 07:55:38 
6,26500,Bourg-les-Valence,408 avenue Hortense,1640363113,1970-03-03 21:52:47,Reunion du 1970-03-03 21:52:47 
7,38120,Saint-Egreve,52860 rang Durand Apt. 112,3661134239,1999-03-30 15:02:22,Reunion du 1999-03-30 15:02:22 
7,44680,Saint-Hilaire-de-Chaleons,96145 alle Cormier Apt. 758,3164938723,1998-09-05 17:12:48,Reunion du 1998-09-05 17:12:48 
5,93430,Villetaneuse,98918 alle Daigle,5543680383,2025-03-09 20:11:42,Reunion du 2025-03-09 20:11:42 
6,6800,Cagnes-sur-Mer,70353 chemin Vincent Suite 350,8767789903,1986-01-13 05:53:49,Reunion du 1986-01-13 05:53:49 
15,33140,Villenave-dOrnon,5124 boulevard Seguin,4859961557,2021-03-04 11:09:17,Reunion du 2021-03-04 11:09:17 
14,85800,Fenouiller,55187 rang Laetitia Suite 256,6134555146,1985-08-21 04:38:25,Reunion du 1985-08-21 04:38:25 
9,34700,Lodeve,017 chemin Lefebvre Apt. 163,8530366893,1975-05-14 09:10:10,Reunion du 1975-05-14 09:10:10 
4,1170,Crozet,983 route Guy Apt. 611,9524269094,1972-10-13 02:34:08,Reunion du 1972-10-13 02:34:08 
14,35160,Breteil,25343 chemin Blanchette,6223958582,2021-10-31 20:46:07,Reunion du 2021-10-31 20:46:07 
12,35230,Orgeres,620 rue Auger Apt. 481,5059275049,2012-01-01 13:57:50,Reunion du 2012-01-01 13:57:50 
6,14120,Mondeville,75769 boulevard Xavier,7040396752,2020-11-17 01:31:16,Reunion du 2020-11-17 01:31:16 
10,33370,Artigues-pres-Bordeaux,491 rue Benoit,9524269094,1981-12-11 22:49:55,Reunion du 1981-12-11 22:49:55 
5,13460,Saintes-Maries-de-la-Mer,40465 chemin Lavigne Apt. 512,5825014220,2009-03-01 20:37:13,Reunion du 2009-03-01 20:37:13 
9,74330,Choisy,70297 alle Nadeau,2596159824,2020-04-11 17:13:25,Reunion du 2020-04-11 17:13:25 
15,50440,Hague,713 avenue Dufresne Suite 948,3058947164,1983-06-26 19:13:31,Reunion du 1983-06-26 19:13:31 
9,77330,Ozoir-la-Ferriere,1787 boulevard Cormier Suite 022,4859961557,1999-12-17 13:59:08,Reunion du 1999-12-17 13:59:08 
12,13500,Martigues,966 rang Anais Apt. 503,7985067826,2015-04-13 02:29:56,Reunion du 2015-04-13 02:29:56 
13,59620,Aulnoye-Aymeries,5537 rue Elise Apt. 962,7004012678,2010-01-11 21:01:27,Reunion du 2010-01-11 21:01:27 
2,68420,Herrlisheim-pres-Colmar,5752 alle Paulette,1287672852,1998-12-10 22:30:59,Reunion du 1998-12-10 22:30:59 
17,74300,Cluses,18420 chemin Plourde Suite 235,3058947164,2005-06-08 16:12:04,Reunion du 2005-06-08 16:12:04 
15,13110,Port-de-Bouc,5007 chemin Marcoux,3585354305,1988-10-11 21:21:19,Reunion du 1988-10-11 21:21:19 
11,88100,Sainte-Marguerite,4488 rue Caroline Apt. 512,5373373346,2011-11-08 14:18:34,Reunion du 2011-11-08 14:18:34 
6,76370,Petit-Caux,92830 chemin Margaret,7985067826,1976-07-24 14:12:44,Reunion du 1976-07-24 14:12:44 
10,58500,Clamecy,9898 chemin Anouk Apt. 368,9524269094,1979-02-11 15:24:40,Reunion du 1979-02-11 15:24:40 
8,85340,Ile-dOlonne,73159 boulevard Yves Suite 511,1046310318,1984-12-12 19:22:01,Reunion du 1984-12-12 19:22:01 
10,95380,Villeron,84062 montee Noel,7158043286,2013-07-02 23:56:57,Reunion du 2013-07-02 23:56:57 
7,74000,Annecy,3311 boulevard Constance,7004012678,1980-06-15 08:46:28,Reunion du 1980-06-15 08:46:28 
9,59780,Camphin-en-Pevele,9498 avenue Martel Suite 145,5825014220,1996-08-14 09:32:04,Reunion du 1996-08-14 09:32:04 
11,59242,Genech,6489 rue Lemay Apt. 819,3629031470,1996-08-14 09:16:23,Reunion du 1996-08-14 09:16:23 
14,44190,Clisson,455 avenue Desrosiers Apt. 604,7323806146,1986-09-07 09:19:17,Reunion du 1986-09-07 09:19:17 
6,33480,Avensan,92240 boulevard Agnes,5868221505,2025-05-16 06:55:24,Reunion du 2025-05-16 06:55:24 
8,22520,Binic-Etables-sur-Mer,62500 rang Boudreau Apt. 578,4859961557,2001-10-24 12:28:48,Reunion du 2001-10-24 12:28:48 
14,44410,Herbignac,16186 avenue Robert,8858129238,2011-10-14 03:52:17,Reunion du 2011-10-14 03:52:17 
10,62153,Souchez,5181 rue Pare,2596159824,2011-09-28 22:53:59,Reunion du 2011-09-28 22:53:59 
3,35440,Dinge,0086 alle Raphael Suite 419,7004012678,1970-05-01 17:08:21,Reunion du 1970-05-01 17:08:21 
12,66550,Corneilla-la-Riviere,028 alle Noel Suite 137,7004012678,1984-03-20 16:58:12,Reunion du 1984-03-20 16:58:12 
9,94440,Villecresnes,027 route Danielle Suite 671,5373373346,1983-02-07 01:24:03,Reunion du 1983-02-07 01:24:03 
11,85270,Saint-Hilaire-de-Riez,74203 avenue Pepin,2596159824,2000-12-15 17:56:10,Reunion du 2000-12-15 17:56:10 
6,38430,Moirans,932 avenue Celine,7004012678,2002-11-07 18:05:05,Reunion du 2002-11-07 18:05:05 
17,3700,Bellerive-sur-Allier,98397 route Belisle,8276005835,2015-10-08 01:13:41,Reunion du 2015-10-08 01:13:41 
8,18300,Saint-Satur,67387 alle Bertrand,4383459326,2000-02-20 14:35:51,Reunion du 2000-02-20 14:35:51 
7,67110,Reichshoffen,89584 rue Gagnon Suite 594,6097674576,2004-10-05 06:00:35,Reunion du 2004-10-05 06:00:35 
9,68310,Wittelsheim,455 avenue Dallaire Suite 447,5825014220,2003-11-21 04:37:00,Reunion du 2003-11-21 04:37:00 
4,33880,Saint-Caprais-de-Bordeaux,85117 alle Allard Suite 156,3058947164,1998-08-03 22:51:56,Reunion du 1998-08-03 22:51:56 
1,27220,Saint-Andre-de-lEure,7603 alle Picard Suite 417,3237188404,1997-09-27 21:18:22,Reunion du 1997-09-27 21:18:22 
4,62490,Vitry-en-Artois,18469 alle Daigle Suite 059,2072036671,1975-03-21 00:56:38,Reunion du 1975-03-21 00:56:38 
6,86110,Mirebeau,73946 boulevard Lacroix,9666700954,1986-04-23 21:24:13,Reunion du 1986-04-23 21:24:13 
7,78620,Etang-la-Ville,4888 boulevard Gagne Apt. 152,2320678800,1986-09-23 08:04:44,Reunion du 1986-09-23 08:04:44 
7,16410,Dignac,6341 montee Patrick Apt. 050,1070662891,1977-12-09 16:58:49,Reunion du 1977-12-09 16:58:49 
16,68110,Illzach,197 rue Landry Suite 494,9524269094,1997-02-24 22:18:14,Reunion du 1997-02-24 22:18:14 
9,31570,Lanta,03098 route Anne Suite 531,2993742831,1980-04-03 06:38:41,Reunion du 1980-04-03 06:38:41 
8,56800,Ploermel,098 rang Pilon,1511449079,1975-09-23 00:00:49,Reunion du 1975-09-23 00:00:49 
8,68040,Ingersheim,59084 boulevard Richard,5294966405,2003-10-17 09:35:11,Reunion du 2003-10-17 09:35:11 
2,44690,Maisdon-sur-Sevre,41987 rang Drouin Apt. 926,6134555146,1981-02-12 19:05:18,Reunion du 1981-02-12 19:05:18 
11,82350,Albias,86118 chemin Amelie Suite 302,4859961557,2020-04-26 07:11:29,Reunion du 2020-04-26 07:11:29 
6,77124,Cregy-les-Meaux,198 montee Susanne Suite 727,8276005835,2023-03-09 05:51:15,Reunion du 2023-03-09 05:51:15 
7,66160,Boulou,3793 montee Potvin Apt. 663,2550455337,1988-08-03 18:32:13,Reunion du 1988-08-03 18:32:13 
7,62370,Ruminghem,636 rang Jacques Suite 209,7519336827,1992-02-14 13:46:51,Reunion du 1992-02-14 13:46:51 
5,20213,Penta-di-Casinca,226 alle Lepage,9666700954,1983-03-14 19:21:02,Reunion du 1983-03-14 19:21:02 
7,78250,Meulan-en-Yvelines,373 rue Harvey,9995609209,1970-01-07 17:13:26,Reunion du 1970-01-07 17:13:26 
11,97214,Lorrain,047 rue Brunet Apt. 272,3951950153,1999-09-28 13:35:41,Reunion du 1999-09-28 13:35:41 
15,41400,Montrichard Val de Cher,84353 montee Guillemette,2298748619,1978-11-22 13:46:36,Reunion du 1978-11-22 13:46:36 
7,31240,Union,577 boulevard Guy Suite 122,7323806146,2021-01-17 02:14:59,Reunion du 2021-01-17 02:14:59 
15,93100,Montreuil,572 avenue Leblanc Apt. 083,4957143470,1992-03-16 03:50:03,Reunion du 1992-03-16 03:50:03 
6,29300,Quimperle,252 route Roland,3951950153,2021-12-22 20:21:24,Reunion du 2021-12-22 20:21:24 
9,63110,Beaumont,5970 alle Agnes,3176528821,2005-06-26 12:17:16,Reunion du 2005-06-26 12:17:16 
5,84110,Vaison-la-Romaine,2323 rue Lorraine Suite 331,2993742831,2022-08-07 03:20:42,Reunion du 2022-08-07 03:20:42 
11,33620,Cezac,6084 boulevard Anais,7323806146,2015-06-15 14:32:52,Reunion du 2015-06-15 14:32:52 
4,6560,Valbonne,7122 boulevard Boulanger,9322102020,2004-06-06 23:38:25,Reunion du 2004-06-06 23:38:25 
14,88390,Uxegney,592 avenue Maude Apt. 472,8858129238,2001-06-02 00:19:45,Reunion du 2001-06-02 00:19:45 
11,50620,Pont-Hebert,831 boulevard Landry,9422476460,2022-12-13 01:06:23,Reunion du 2022-12-13 01:06:23 
12,34080,Montpellier,1207 chemin Dupont,7040396752,2004-09-17 03:31:07,Reunion du 2004-09-17 03:31:07 
7,93400,Saint-Ouen-sur-Seine,386 boulevard Prevost Suite 240,2993742831,1983-02-02 14:49:58,Reunion du 1983-02-02 14:49:58 
11,91150,Etampes,675 montee Michele Apt. 152,7040396752,2005-10-05 13:46:32,Reunion du 2005-10-05 13:46:32 
14,97116,Pointe-Noire,8787 montee Henriette,5165397688,2001-03-08 05:30:33,Reunion du 2001-03-08 05:30:33 
12,49000,Ecouflant,20543 route Paquin,2993742831,2003-07-03 17:45:49,Reunion du 2003-07-03 17:45:49 
13,34150,Gignac,93827 rang Blanchette,8088067655,1985-07-10 18:13:10,Reunion du 1985-07-10 18:13:10 
3,45150,Darvoy,60945 chemin Henriette,9524269094,1976-08-26 04:15:33,Reunion du 1976-08-26 04:15:33 
16,93220,Gagny,40226 rue Monique Suite 337,7447099572,2018-03-24 00:19:47,Reunion du 2018-03-24 00:19:47 
11,11110,Coursan,1203 chemin Pare Suite 323,1070662891,1995-08-28 00:34:37,Reunion du 1995-08-28 00:34:37 
2,82350,Albias,9949 rue Laflamme Suite 750,7985067826,2016-05-19 04:53:04,Reunion du 2016-05-19 04:53:04 
12,38110,Saint-Victor-de-Cessieu,2009 chemin Demers,7158043286,2013-05-26 23:02:33,Reunion du 2013-05-26 23:02:33 
15,57950,Montigny-les-Metz,7960 avenue Bergeron Suite 329,3585354305,2015-04-12 11:01:41,Reunion du 2015-04-12 11:01:41 
10,43100,Brioude,5491 rang Gabriel,8088067655,1992-08-12 17:50:16,Reunion du 1992-08-12 17:50:16 
4,83300,Draguignan,508 rue Turcotte Suite 097,5841144492,1986-11-16 18:02:06,Reunion du 1986-11-16 18:02:06 
5,60200,Compiegne,031 rue Gilbert Suite 857,8719219803,2012-04-16 15:34:19,Reunion du 2012-04-16 15:34:19 
1,68700,Cernay,03935 rue Elisabeth Apt. 787,7447099572,1984-07-31 16:38:31,Reunion du 1984-07-31 16:38:31 
2,26140,Saint-Rambert-dAlbon,4337 rue St-Pierre Suite 501,8719219803,2022-07-19 19:02:48,Reunion du 2022-07-19 19:02:48 
8,35460,Val-Couesnon,366 boulevard Lepage Apt. 223,7185045729,2005-05-23 16:13:35,Reunion du 2005-05-23 16:13:35 
1,83110,Sanary-sur-Mer,36280 rue Charette,1825889908,1974-02-26 13:44:32,Reunion du 1974-02-26 13:44:32 
6,93370,Montfermeil,9391 rue Dumont Apt. 559,5543680383,2023-01-15 20:07:35,Reunion du 2023-01-15 20:07:35 
4,59520,Marquette-lez-Lille,98272 alle Stephane,7158043286,2018-09-09 08:06:58,Reunion du 2018-09-09 08:06:58 
12,8350,Vrigne aux Bois,3569 rue Hebert,1903333882,1978-08-28 15:58:44,Reunion du 1978-08-28 15:58:44 
9,10170,Mery-sur-Seine,754 avenue Laroche Apt. 439,3585354305,2003-11-16 21:46:44,Reunion du 2003-11-16 21:46:44 
6,62152,Neufchatel-Hardelot,0723 alle Provencher,7247951868,1972-09-05 13:34:21,Reunion du 1972-09-05 13:34:21 
9,73000,Barberaz,91612 rang Pepin,5836645745,1980-08-07 11:43:05,Reunion du 1980-08-07 11:43:05 
11,33680,Lacanau,117 chemin Demers,8719219803,1982-06-15 09:57:07,Reunion du 1982-06-15 09:57:07 
8,7170,Lavilledieu,80561 rue Gilles,3586949717,1972-05-15 12:54:56,Reunion du 1972-05-15 12:54:56 
7,37400,Amboise,449 avenue Charbonneau,9524269094,2017-07-28 06:04:34,Reunion du 2017-07-28 06:04:34 
6,74380,Nangy,398 boulevard Grenier Apt. 299,3585354305,1970-06-02 12:57:29,Reunion du 1970-06-02 12:57:29 
16,83520,Roquebrune-sur-Argens,443 avenue Proulx Suite 166,4328554044,1992-07-30 20:49:01,Reunion du 1992-07-30 20:49:01 
7,2130,Fere-en-Tardenois,8103 avenue Boisvert Suite 312,1640363113,1979-06-06 22:50:04,Reunion du 1979-06-06 22:50:04 
15,38440,Artas,8155 route Duguay Apt. 556,2550455337,1975-12-27 06:28:44,Reunion du 1975-12-27 06:28:44 
2,69320,Feyzin,48582 rue Celina,3176528821,1971-08-18 01:46:35,Reunion du 1971-08-18 01:46:35 
9,14600,Honfleur,4896 rue Martineau,7728925744,2014-12-24 05:31:18,Reunion du 2014-12-24 05:31:18 
3,59139,Wattignies,9094 rang Arthur,7040396752,1982-04-23 20:25:14,Reunion du 1982-04-23 20:25:14 
8,95600,Eaubonne,149 boulevard Josette Apt. 623,9524269094,2018-11-20 10:49:23,Reunion du 2018-11-20 10:49:23 
7,35630,Hede-Bazouges,3220 rang Renaud,9732817225,1985-04-13 03:41:23,Reunion du 1985-04-13 03:41:23 
6,29820,Guilers,7788 route Provost Apt. 364,2596159824,2010-09-07 04:39:49,Reunion du 2010-09-07 04:39:49 
9,13500,Martigues,114 montee Chartrand Apt. 417,2908087036,1999-03-31 02:31:17,Reunion du 1999-03-31 02:31:17 
6,77140,Saint-Pierre-les-Nemours,61086 rue Raphael,9708525046,2006-06-12 14:14:58,Reunion du 2006-06-12 14:14:58 
7,81400,Carmaux,560 chemin Grenier,4383459326,1988-07-19 08:37:38,Reunion du 1988-07-19 08:37:38 
11,20222,Brando,6735 rang Dube Suite 977,5836645745,2006-06-25 12:33:48,Reunion du 2006-06-25 12:33:48 
10,97131,Petit-Canal,7159 rue Provencher,3138503906,1995-04-05 16:44:23,Reunion du 1995-04-05 16:44:23 
11,83340,Luc,47461 chemin Audet,7004012678,1996-02-19 02:05:52,Reunion du 1996-02-19 02:05:52 
13,34700,Lodeve,017 chemin Lefebvre Apt. 163,3585354305,1982-08-07 03:25:05,Reunion du 1982-08-07 03:25:05 
12,33290,Blanquefort,017 montee Sophie Apt. 762,8530366893,1977-08-07 10:11:53,Reunion du 1977-08-07 10:11:53 
0,77250,Moret-Loing-et-Orvanne,324 montee Bernard Apt. 391,4238319359,2003-01-31 05:41:31,Reunion du 2003-01-31 05:41:31 
6,31310,Rieux-Volvestre,4931 rue Croteau Suite 323,3661134239,2005-08-07 08:43:25,Reunion du 2005-08-07 08:43:25 
4,44120,Vertou,332 avenue Eric Suite 286,4899580384,1989-06-05 09:58:50,Reunion du 1989-06-05 09:58:50 
4,60180,Nogent-sur-Oise,208 chemin Grenier,3629031470,2024-03-26 07:21:05,Reunion du 2024-03-26 07:21:05 
13,66280,Saleilles,56963 rue Durand,3112366825,1970-04-23 20:02:40,Reunion du 1970-04-23 20:02:40 
