nom
Confrérie Racletteurs du Cornichon
Collectif Fumés du Couteau
Gang Réunis de la Croûte
Société Comblés de la Meule
Tribu Comblés du Gratinée
Confrérie Fondus du Couteau
Guilde Réunis du Feu
Guilde Audacieux du Couteau
Les Dorés de l'Alpage
Clan Frénétiques du Talon
Bande Fumés du Cornichon
Gang Chaleureux de la Charcuterie
Guilde Insatiables du Talon
Société Fondus de la Meule
Brigade Gourmands du Cornichon
Société Dorés de la Croûte
Société Audacieux du Couteau
Bande Réunis de l'Alpage
Club Gourmands de la Meule
Cercle Débordants de la Braise
Gang Fumants du Fromage
Club Impénitents de la Vache
Club Fondeurs du Feu
Bande Audacieux du Fromage
Brigade Débordants du Cornichon
Confrérie Racletteurs de la Table
Cercle Tenaces du Cornichon
Cercle Gourmands de l'Alpage
Brigade Passionnés du Convive
Cercle Fondus du Chalet
